J14301603+2303445UT 2023/01/06 COS/FUV G140L 4686.784 second exposure
16384 points

     Wavelength (A)            Flux (erg/s/cm^2/A)            Flux Err erg/s/cm^2/A()
     874.8543386642019         -139.83449                            1195.0975
     874.9281567495811         -140.10468                            1194.4961
     875.0019748349605         -136.01727                            1193.8994
     875.0757929203398         445.21805                            1325.8527
     875.1496110057191         425.08176                            1319.7086
     875.2234290910984         -139.04109                            1192.1516
     875.2972471764776         158.50586                            1198.6995
     875.3710652618569         141.84236                            1191.526
     875.4448833472362         -136.25047                            1190.4506
     875.5187014326156         -134.80003                            1189.9053
     875.5925195179948         -133.47519                            1189.3553
     875.6663376033741         -133.4188                            1188.8087
     875.7401556887535         477.15433                            1322.3888
     875.8139737741327         404.7495                            1293.8014
     875.887791859512         -126.507484                            1187.174
     875.9616099448913         184.58372                            1198.3269
     876.0354280302705         136.23154                            1186.5992
     876.1092461156499         -125.11556                            1185.5782
     876.1830642010292         -125.06756                            1185.0795
     876.2568822864084         -128.27602                            1184.5757
     876.3307003717878         -127.91909                            1184.0879
     876.4045184571671         191.87668                            1200.1614
     876.4783365425463         127.13364                            1183.6008
     876.5521546279256         197.8042                            1200.7726
     876.6259727133049         126.47995                            1182.6295
     876.6997907986841         -118.536415                            1181.6473
     876.7736088840635         -115.84407                            1181.167
     876.8474269694428         -114.66739                            1180.6882
     876.9212450548221         221.36227                            1230.4176
     876.9950631402014         130.88095                            1207.963
     877.0688812255806         -113.50886                            1203.067
     877.14269931096         -116.27985                            1206.7147
     877.2165173963392         570.62054                            1406.5557
     877.2903354817184         705.7595                            1444.1278
     877.3641535670978         125.045494                            1215.1384
     877.437971652477         -112.42442                            1220.9655
     877.5117897378564         -112.53615                            1216.9832
     877.5856078232357         -113.881676                            1222.5239
     877.6594259086149         -114.71227                            1227.3044
     877.7332439939943         -114.54691                            1229.9944
     877.8070620793735         -112.70086                            1232.4426
     877.8808801647527         -111.71552                            1229.3906
     877.9546982501321         -113.53881                            1225.1539
     878.0285163355114         -114.64238                            1222.3228
     878.1023344208907         -114.672714                            1220.3278
     878.17615250627         -114.3345                            1227.391
     878.2499705916493         -114.437096                            1223.7091
     878.3237886770286         -112.701096                            1222.5964
     878.3976067624078         -111.36803                            1229.1805
     878.4714248477871         -113.06886                            1229.2148
     878.5452429331664         -114.14836                            1225.8131
     878.6190610185457         -114.208405                            1223.187
     878.6928791039251         -113.91909                            1229.1028
     878.7666971893043         -112.539795                            1226.1282
     878.8405152746836         -111.78094                            1225.131
     878.914333360063         -106.39767                            1223.6311
     878.9881514454422         -103.68331                            1219.7987
     879.0619695308214         286.72128                            1270.997
     879.1357876162008         488.1144                            1358.2869
     879.20960570158         485.53897                            1348.797
     879.2834237869594         91.47681                            1222.2838
     879.3572418723387         -104.9605                            1219.7415
     879.4310599577179         -105.71838                            1217.7264
     879.5048780430973         -105.200005                            1227.6235
     879.5786961284766         -104.78937                            1235.2573
     879.6525142138557         -106.4597                            1238.9252
     879.7263322992351         -108.792046                            1237.1492
     879.8001503846144         -115.34505                            1224.471
     879.8739684699937         -119.867645                            1217.9084
     879.947786555373         -120.372055                            1223.1195
     880.0216046407523         -122.879524                            1216.8525
     880.0954227261316         -124.15652                            1208.8735
     880.1692408115109         289.38153                            1269.56
     880.2430588968901         44.80006                            1198.7454
     880.3168769822694         281.32092                            1242.6648
     880.3906950676487         34.097546                            1171.7914
     880.4645131530281         -128.44147                            1161.7639
     880.5383312384073         -128.40842                            1161.4127
     880.6121493237866         -126.500465                            1161.073
     880.685967409166         286.7276                            1224.633
     880.7597854945452         36.201374                            1161.3213
     880.8336035799244         -117.19748                            1160.0884
     880.9074216653037         -117.865616                            1159.7642
     880.981239750683         -121.65245                            1159.4468
     881.0550578360624         -122.991264                            1159.1401
     881.1288759214416         287.5742                            1214.3789
     881.2026940068209         15.020295                            1160.4922
     881.2765120922003         -128.07724                            1158.2163
     881.3503301775795         -125.65916                            1157.91
     881.4241482629589         -124.83976                            1157.6013
     881.497966348338         -122.85637                            1157.2949
     881.5717844337173         -120.23574                            1156.9879
     881.6456025190967         -119.58489                            1156.6887
     881.7194206044759         305.9845                            1242.3146
     881.7932386898552         6.7227917                            1159.5682
     881.8670567752346         -120.10249                            1155.8766
     881.9408748606138         -119.48932                            1155.6068
     882.0146929459931         -119.46639                            1155.3395
     882.0885110313724         -116.88506                            1155.0748
     882.1623291167516         -113.57326                            1154.8094
     882.236147202131         -112.31933                            1154.5435
     882.3099652875103         -112.15602                            1154.2781
     882.3837833728895         -110.09684                            1154.0216
     882.4576014582689         -107.48449                            1153.7676
     882.5314195436482         -104.394424                            1153.5149
     882.6052376290274         -103.73066                            1153.2609
     882.6790557144068         -103.70492                            1153.0093
     882.752873799786         -105.75434                            1152.7789
     882.8266918851652         -106.24252                            1152.5555
     882.9005099705446         -106.22624                            1152.3314
     882.9743280559239         -108.305275                            1152.1064
     883.0481461413032         -110.862785                            1151.8824
     883.1219642266825         -113.43038                            1151.6586
     883.1957823120619         342.08813                            1229.4827
     883.2696003974411         440.7446                            1283.0542
     883.3434184828203         -21.408863                            1150.2971
     883.4172365681997         -116.3912                            1150.7759
     883.4910546535789         -118.513664                            1150.5757
     883.5648727389582         -118.92828                            1150.3788
     883.6386908243376         -114.08333                            1150.1824
     883.7125089097168         -115.310234                            1149.9832
     883.7863269950961         -115.69795                            1149.7955
     883.8601450804755         -117.86006                            1149.6115
     883.9339631658546         -118.23336                            1149.4285
     884.007781251234         -118.21933                            1149.2454
     884.0815993366133         356.03635                            1232.8383
     884.1554174219925         -41.702454                            1148.6299
     884.2292355073719         352.45023                            1232.1271
     884.3030535927512         -50.28285                            1148.3146
     884.3768716781304         -123.6084                            1148.3303
     884.4506897635098         -123.25581                            1148.157
     884.524507848889         -120.98149                            1148.0105
     884.5983259342682         -120.650856                            1147.8672
     884.6721440196476         -127.39334                            1147.7229
     884.7459621050269         -126.04552                            1147.5806
     884.8197801904062         -127.999374                            1147.437
     884.8935982757855         -125.999344                            1147.2943
     884.9674163611647         -125.70418                            1147.151
     885.0412344465441         -125.68955                            1147.0078
     885.1150525319234         -125.678925                            1146.8649
     885.1888706173025         -125.66939                            1146.7323
     885.2626887026819         -130.27908                            1146.6036
     885.3365067880612         -128.44548                            1146.4762
     885.4103248734405         -128.1937                            1146.3481
     885.4841429588198         -128.18442                            1146.221
     885.557961044199         -128.17769                            1146.1165
     885.6317791295784         -130.51732                            1146.0139
     885.7055972149577         -130.7231                            1145.9116
     885.7794153003368         378.67035                            1239.7496
     885.8532333857162         -85.86856                            1145.6737
     885.9270514710955         -128.12552                            1145.6047
     886.0008695564748         -128.11902                            1145.5026
     886.0746876418541         385.92316                            1253.462
     886.1485057272334         -98.0964                            1145.2749
     886.2223238126127         386.87543                            1257.4636
     886.296141897992         -103.36422                            1145.1227
     886.3699599833712         -135.76498                            1145.0609
     886.4437780687505         -138.18687                            1144.987
     886.5175961541298         -138.31741                            1144.9132
     886.5914142395092         -135.87723                            1144.8477
     886.6652323248884         -138.19774                            1144.7848
     886.7390504102677         389.39154                            1256.0311
     886.8128684956471         -119.95406                            1144.6549
     886.8866865810263         -140.85483                            1144.5972
     886.9605046664057         -140.85254                            1144.5374
     887.0343227517849         -140.81987                            1144.4777
     887.1081408371641         400.1482                            1263.6011
     887.1819589225435         -117.32772                            1144.3547
     887.2557770079228         -128.06465                            1144.308
     887.329595093302         -133.0305                            1144.2845
     887.4034131786814         -133.11668                            1144.2615
     887.4772312640607         -133.12004                            1144.2394
     887.55104934944         412.22415                            1267.1298
     887.6248674348192         -126.51631                            1144.1963
     887.6986855201985         -128.00267                            1144.1743
     887.7725036055778         -125.44077                            1144.1527
     887.8463216909571         -124.54791                            1144.131
     887.9201397763364         424.51288                            1265.0327
     887.9939578617157         -122.86694                            1144.1008
     888.067775947095         -122.87031                            1144.0966
     888.1415940324744         -122.87384                            1144.0922
     888.2154121178535         -122.87016                            1144.0879
     888.2892302032328         -122.78576                            1144.0839
     888.3630482886122         -117.75049                            1144.1023
     888.4368663739914         -117.63976                            1144.1206
     888.5106844593707         -112.637                            1144.1392
     888.5845025447501         -112.64216                            1144.1572
     888.6583206301293         -95.90009                            1144.1674
     888.7321387155085         421.36368                            1253.3092
     888.8059568008879         -115.30663                            1144.2126
     888.8797748862671         -117.7761                            1144.2311
     888.9535929716463         -117.78138                            1144.25
     889.0274110570258         -117.78354                            1144.2847
     889.101229142405         -117.78607                            1144.3339
     889.1750472277843         -117.9262                            1144.3833
     889.2488653131637         -120.3628                            1144.4327
     889.322683398543         -120.37127                            1144.4824
     889.3965014839222         -54.174522                            1144.4377
     889.4703195693015         914.7402                            1444.5438
     889.5441376546808         -120.221596                            1144.6543
     889.61795574006         -117.83478                            1144.7126
     889.6917738254393         -117.84377                            1144.7712
     889.7655919108187         -118.041885                            1144.8348
     889.8394099961979         -120.41206                            1144.8981
     889.9132280815772         -120.421684                            1144.9618
     889.9870461669566         -120.21853                            1145.0258
     890.0608642523358         -117.880554                            1145.1001
     890.134682337715         -117.882286                            1145.198
     890.2085004230944         -68.59109                            1145.2115
     890.2823185084736         384.71774                            1238.1287
     890.356136593853         -115.11014                            1145.4915
     890.4299546792323         -112.54749                            1145.5891
     890.5037727646115         -110.24683                            1145.6874
     890.5775908499909         -109.99444                            1145.7849
     890.6514089353701         -107.43055                            1145.883
     890.7252270207493         -105.14861                            1145.9833
     890.7990451061287         -105.45108                            1146.1014
     890.872863191508         -107.73348                            1146.2247
     890.9466812768873         -108.05151                            1146.3486
     891.0204993622666         -110.01266                            1146.4716
     891.094317447646         -108.09196                            1146.599
     891.1681355330252         -110.02006                            1146.748
     891.2419536184045         -107.795685                            1146.8992
     891.3157717037838         -34.217304                            1146.7096
     891.389589789163         371.621                            1245.911
     891.4634078745423         -110.05478                            1147.3501
     891.5372259599217         -107.12812                            1147.5002
     891.6110440453009         -23.069532                            1147.1339
     891.6848621306802         367.36182                            1242.9512
     891.7586802160596         -108.65941                            1147.9584
     891.8324983014388         -28.629356                            1147.5747
     891.906316386818         356.35846                            1238.9464
     891.9801344721974         -111.45938                            1148.5278
     892.0539525575766         -13.712382                            1147.5067
     892.127770642956         453.30127                            1274.4727
     892.2015887283353         363.32568                            1239.1223
     892.2754068137145         -6.279444                            1146.4686
     892.3492248990939         358.92554                            1240.6147
     892.4230429844732         -103.33339                            1149.7546
     892.4968610698525         -105.47751                            1149.9628
     892.5706791552316         -105.0381                            1150.1779
     892.644497240611         -102.93437                            1150.395
     892.7183153259903         0.48979166                            1193.556
     892.7921334113695         347.7827                            1236.4457
     892.865951496749         -105.57319                            1151.0586
     892.9397695821282         2.049568                            1163.1018
     893.0135876675074         338.70267                            1235.2294
     893.0874057528868         -108.2087                            1151.8137
     893.161223838266         -108.23204                            1152.0658
     893.2350419236452         5.934565                            1156.6832
     893.3088600090247         564.8675                            1324.3094
     893.3826780944039         772.2144                            1398.2319
     893.4564961797831         -107.773445                            1153.075
     893.5303142651626         -106.88124                            1153.336
     893.6041323505418         11.560224                            1156.1206
     893.677950435921         326.01913                            1227.4148
     893.7517685213003         -107.8503                            1154.1627
     893.8255866066796         -106.45293                            1154.4441
     893.8994046920589         19.842272                            1156.3657
     893.9732227774382         320.7197                            1231.1125
     894.0470408628175         -105.33727                            1155.3221
     894.1208589481968         -103.38115                            1155.6232
     894.1946770335761         -104.03202                            1155.924
     894.2684951189555         -106.02353                            1156.2219
     894.3423132043347         -104.78582                            1156.5187
     894.4161312897139         -101.549446                            1156.8231
     894.4899493750933         -103.52004                            1157.1218
     894.5637674604725         38.359737                            1158.3915
     894.6375855458518         455.24463                            1283.8506
     894.7114036312312         458.51132                            1288.0703
     894.7852217166104         316.6653                            1222.4801
     894.8590398019898         -97.788605                            1158.774
     894.9328578873691         -96.60712                            1159.1205
     895.0066759727482         -98.53313                            1159.4636
     895.0804940581276         -99.27404                            1159.8116
     895.1543121435069         54.706745                            1160.9192
     895.2281302288861         304.96695                            1225.5714
     895.3019483142655         56.391758                            1161.6334
     895.3757663996448         297.39664                            1214.7671
     895.449584485024         -104.65667                            1161.5729
     895.5234025704034         220.7566                            1188.5453
     895.5972206557826         690.7909                            1371.7546
     895.6710387411619         -104.93744                            1162.6691
     895.7448568265412         59.578964                            1163.8901
     895.8186749119205         455.315                            1290.0853
     895.8924929972998         283.15234                            1221.1332
     895.9663110826791         -110.46532                            1164.2399
     896.0401291680585         -110.50417                            1164.6339
     896.1139472534377         -109.732544                            1165.0262
     896.1877653388169         70.43248                            1166.1453
     896.2615834241963         277.88263                            1220.8176
     896.3354015095755         -105.4422                            1166.2195
     896.4092195949548         -105.72093                            1166.6382
     896.4830376803342         259.59607                            1212.0721
     896.5568557657134         649.12506                            1365.4266
     896.6306738510926         81.00862                            1168.6161
     896.7044919364721         269.51132                            1211.9664
     896.7783100218513         85.22845                            1169.4749
     896.8521281072304         268.68063                            1217.2142
     896.9259461926099         -104.759445                            1169.6714
     896.9997642779891         -106.26487                            1181.0178
     897.0735823633684         -105.88081                            1199.7865
     897.1474004487478         98.277504                            1195.2781
     897.221218534127         272.98047                            1244.9843
     897.2950366195063         -101.860886                            1201.7128
     897.3688547048857         -103.64896                            1201.0522
     897.4426727902649         -104.585495                            1206.6116
     897.5164908756441         -107.0583                            1216.1016
     897.5903089610234         -110.5883                            1215.4772
     897.6641270464028         -115.06453                            1216.681
     897.737945131782         104.201355                            1226.8427
     897.8117632171613         253.73051                            1258.4421
     897.8855813025407         -116.72726                            1232.6226
     897.9593993879199         -119.930855                            1231.8838
     898.0332174732993         -126.18507                            1228.2109
     898.1070355586785         -129.00127                            1226.0406
     898.1808536440577         560.5586                            1435.4539
     898.2546717294371         955.8203                            1588.7739
     898.3284898148164         -126.994804                            1232.75
     898.4023079001956         -125.4193                            1228.1019
     898.476125985575         113.2193                            1236.1134
     898.5499440709543         231.31125                            1259.4348
     898.6237621563336         -127.20401                            1236.2797
     898.6975802417128         -128.89731                            1234.4298
     898.7713983270921         -128.97066                            1238.2799
     898.8452164124714         116.748886                            1241.9067
     898.9190344978507         217.86632                            1265.3678
     898.99285258323         -130.21053                            1239.1782
     899.0666706686093         -127.51226                            1236.0958
     899.1404887539886         -123.84516                            1235.7927
     899.214306839368         -119.8101                            1242.0784
     899.2881249247471         -118.277145                            1242.7008
     899.3619430101264         -118.35528                            1239.2548
     899.4357610955058         -119.39865                            1241.82
     899.509579180885         -121.961914                            1239.0116
     899.5833972662643         -124.73554                            1246.6381
     899.6572153516437         -125.03786                            1257.8024
     899.7310334370229         148.82355                            1263.4622
     899.8048515224023         213.92516                            1285.7399
     899.8786696077815         -120.89813                            1254.9723
     899.9524876931607         -120.047005                            1245.8914
     900.0263057785401         -118.871544                            1249.603
     900.1001238639194         156.10625                            1249.9976
     900.1739419492986         477.59708                            1377.9196
     900.247760034678         197.21663                            1257.6078
     900.3215781200573         156.20464                            1270.4396
     900.3953962054366         188.09906                            1281.7164
     900.4692142908159         -127.5936                            1211.9402
     900.5430323761951         -127.76176                            1196.3701
     900.6168504615744         -126.43056                            1197.0302
     900.6906685469536         -126.50221                            1197.6871
     900.764486632333         -126.566086                            1198.3448
     900.8383047177123         152.96986                            1200.658
     900.9121228030915         453.23                            1333.1663
     900.985940888471         168.7611                            1214.6836
     901.0597589738502         -129.49521                            1201.0376
     901.1335770592293         -132.27919                            1201.711
     901.2073951446088         -131.01491                            1202.3916
     901.281213229988         -129.74673                            1203.0945
     901.3550313153672         -131.18773                            1203.8103
     901.4288494007467         -131.23015                            1204.5156
     901.5026674861259         167.91489                            1219.2885
     901.5764855715051         154.26741                            1211.5848
     901.6503036568845         -128.83331                            1206.6672
     901.7241217422637         -130.21529                            1207.3798
     901.797939827643         -128.8814                            1208.0933
     901.8717579130223         -127.66807                            1208.8153
     901.9455759984016         -123.68667                            1221.4368
     902.0193940837809         -121.423386                            1240.7018
     902.0932121691602         -122.89766                            1240.5648
     902.1670302545396         -123.15956                            1241.6838
     902.2408483399188         -123.27901                            1248.0675
     902.3146664252981         -121.8797                            1259.2305
     902.3884845106774         209.02492                            1286.3895
     902.4623025960566         151.97333                            1263.846
     902.5361206814359         -127.92838                            1259.8022
     902.6099387668153         -127.93611                            1261.7753
     902.6837568521945         212.79202                            1284.8022
     902.7575749375738         489.61975                            1411.4603
     902.8313930229532         487.9299                            1454.3239
     902.9052111083324         140.39235                            1300.7433
     902.9790291937117         -129.92258                            1277.9386
     903.052847279091         578.3213                            1573.4862
     903.1266653644702         405.35217                            1485.2367
     903.2004834498496         224.67828                            1310.3896
     903.2743015352289         133.26547                            1289.5488
     903.3481196206081         -131.50165                            1284.6368
     903.4219377059875         -131.6584                            1275.971
     903.4957557913668         -131.77536                            1273.0894
     903.569573876746         -131.85869                            1275.1317
     903.6433919621253         232.60799                            1376.4822
     903.7172100475046         116.83559                            1308.7257
     903.7910281328839         -136.7674                            1276.8875
     903.8648462182632         -134.35619                            1291.8568
     903.9386643036426         -135.03662                            1292.149
     904.0124823890218         -136.33528                            1290.3693
     904.0863004744011         627.3858                            1658.8928
     904.1601185597804         353.83005                            1501.5891
     904.2339366451596         -136.53369                            1298.0515
     904.3077547305389         -135.04541                            1307.1123
     904.3815728159183         -134.19444                            1310.9579
     904.4553909012975         256.71698                            1347.9757
     904.5292089866767         103.43532                            1305.218
     904.6030270720562         261.6518                            1355.161
     904.6768451574354         104.75039                            1323.3766
     904.7506632428147         270.64386                            1380.2418
     904.824481328194         103.2589                            1332.4272
     904.8982994135732         -129.74338                            1335.4248
     904.9721174989525         -131.14127                            1335.8853
     905.0459355843319         283.61987                            1391.5414
     905.1197536697111         97.23277                            1328.8915
     905.1935717550904         697.3596                            1540.0869
     905.2673898404698         740.4306                            1562.3384
     905.3412079258491         94.36689                            1324.6276
     905.4150260112283         -125.8175                            1317.079
     905.4888440966075         -123.20679                            1312.7743
     905.5626621819869         -120.687965                            1316.7858
     905.6364802673661         -119.96636                            1310.2815
     905.7102983527454         -122.01079                            1297.3046
     905.7841164381248         -123.08198                            1298.0736
     905.857934523504         -123.176094                            1292.6866
     905.9317526088834         -125.195145                            1278.5636
     906.0055706942626         -126.2366                            1285.4298
     906.0793887796418         -128.25247                            1279.2267
     906.1532068650212         -131.12775                            1263.8365
     906.2270249504005         -130.17278                            1259.9766
     906.3008430357797         -129.38779                            1260.9894
     906.3746611211591         -129.49373                            1261.9991
     906.4484792065384         -129.59988                            1263.011
     906.5222972919177         -129.70784                            1264.0402
     906.596115377297         -129.81697                            1265.0806
     906.6699334626762         298.3364                            1320.2167
     906.7437515480555         50.16284                            1264.4392
     906.8175696334348         -130.9772                            1268.212
     906.8913877188141         -130.24913                            1269.2821
     906.9652058041934         -130.36272                            1270.3549
     907.0390238895727         -130.46996                            1271.4297
     907.1128419749521         -128.54285                            1272.5013
     907.1866600603313         -131.92264                            1273.5944
     907.2604781457105         -133.64868                            1274.6652
     907.3342962310899         -133.76474                            1275.7474
     907.4081143164691         314.4521                            1345.3928
     907.4819324018484         35.84946                            1274.1503
     907.5557504872278         -130.4175                            1279.0253
     907.629568572607         -130.427                            1280.1561
     907.7033866579864         -126.3215                            1281.2826
     907.7772047433657         -122.338684                            1282.4252
     907.8510228287449         340.82123                            1366.1243
     907.9248409141242         38.924152                            1281.1656
     907.9986589995035         -118.88317                            1285.8689
     908.0724770848827         348.0201                            1357.8257
     908.1462951702621         505.81534                            1420.3269
     908.2201132556414         507.38367                            1423.5027
     908.2939313410207         37.98356                            1286.9017
     908.3677494264         -113.6469                            1291.6763
     908.4415675117792         841.8053                            1551.0284
     908.5153855971585         182.43376                            1292.548
     908.5892036825377         -111.05831                            1295.2218
     908.6630217679171         372.57294                            1390.1781
     908.7368398532964         29.922928                            1293.0865
     908.8106579386756         -111.371895                            1298.8871
     908.8844760240551         -111.47973                            1300.1152
     908.9582941094343         -111.587776                            1301.346
     909.0321121948135         -111.68519                            1302.5793
     909.1059302801929         -111.796425                            1303.8148
     909.1797483655721         -111.90518                            1305.0529
     909.2535664509513         -114.329956                            1306.2985
     909.3273845363308         -117.37376                            1307.563
     909.40120262171         389.73068                            1408.4923
     909.4750207070892         11.023844                            1298.2338
     909.5488387924686         -112.14647                            1311.3889
     909.6226568778479         -113.951225                            1312.6871
     909.6964749632272         396.93762                            1399.009
     909.7702930486064         8.382344                            1299.9678
     909.8441111339857         -111.92208                            1316.6105
     909.917929219365         -112.03635                            1317.9263
     909.9917473047443         -112.143425                            1319.2451
     910.0655653901237         -112.258644                            1320.5667
     910.1393834755029         -112.374115                            1321.891
     910.2132015608822         -112.48983                            1323.2175
     910.2870196462616         -110.14475                            1324.5422
     910.3608377316407         421.15582                            1435.8204
     910.43465581702         -5.0055833                            1352.6034
     910.5084739023994         426.29868                            1426.549
     910.5822919877786         -6.5488753                            1349.1498
     910.656110073158         -107.702324                            1331.4631
     910.7299281585373         437.07996                            1444.4741
     910.8037462439165         -10.087798                            1346.1417
     910.8775643292959         439.2609                            1439.8414
     910.9513824146751         535.7277                            1484.0022
     911.0252005000543         -15.083601                            1346.1531
     911.0990185854337         -105.34566                            1339.9302
     911.172836670813         -105.02198                            1341.371
     911.2466547561922         453.0055                            1455.6638
     911.3204728415716         539.1963                            1499.5299
     911.3942909269509         -31.978605                            1349.188
     911.4681090123302         -117.536385                            1347.1964
     911.5419270977094         1020.3171                            1678.5713
     911.6157451830887         609.41205                            1520.3793
     911.689563268468         -48.063217                            1353.8811
     911.7633813538473         1027.3458                            1685.4978
     911.8371994392267         22.90072                            1345.824
     911.9110175246059         -130.12263                            1356.1953
     911.9848356099852         -130.61282                            1357.7029
     912.0586536953646         -130.76259                            1359.2173
     912.1324717807438         -125.4526                            1360.7571
     912.206289866123         -124.9626                            1362.3235
     912.2801079515024         -125.10993                            1363.8867
     912.3539260368816         477.72388                            1484.2559
     912.427744122261         -54.31127                            1368.6776
     912.5015622076403         485.03864                            1495.7543
     912.5753802930195         -57.648586                            1371.73
     912.6491983783988         -119.426125                            1371.8181
     912.7230164637782         -117.018105                            1373.4156
     912.7968345491573         -116.90154                            1375.0275
     912.8706526345366         -122.708786                            1376.6471
     912.944470719916         -123.34393                            1378.2582
     913.0182888052952         493.10794                            1497.9175
     913.0921068906745         -78.47096                            1382.4479
     913.1659249760539         -132.65157                            1383.17
     913.2397430614332         -130.34398                            1384.8512
     913.3135611468124         498.49634                            1510.5918
     913.3873792321917         -87.295074                            1388.9908
     913.461197317571         -124.578384                            1389.9471
     913.5350154029502         514.69507                            1535.6809
     913.6088334883295         -86.40367                            1394.0413
     913.6826515737089         -121.73208                            1395.0839
     913.7564696590881         -121.886444                            1396.8037
     913.8302877444675         524.46533                            1546.0718
     913.9041058298468         1199.4302                            1777.9579
     913.977923915226         -74.3999                            1403.2877
     914.0517420006053         -128.79198                            1403.7974
     914.1255600859846         531.20654                            1538.7842
     914.1993781713638         1211.0555                            1796.9994
     914.2731962567432         -87.52331                            1409.946
     914.3470143421225         -126.2755                            1410.9717
     914.4208324275018         -126.44792                            1412.7928
     914.4946505128811         534.129                            1567.6616
     914.5684685982604         -120.647514                            1416.6385
     914.6422866836396         -133.29547                            1418.2852
     914.7161047690189         544.5523                            1573.5026
     914.7899228543982         -126.88077                            1422.0701
     914.8637409397775         1227.1696                            1836.4772
     914.9375590251568         1242.3472                            1812.6881
     915.0113771105362         554.9792                            1585.5529
     915.0851951959154         -140.6792                            1429.2906
     915.1590132812947         -140.92921                            1431.1199
     915.232831366674         -137.51068                            1432.9054
     915.3066494520532         550.2899                            1579.8765
     915.3804675374325         546.9054                            1581.336
     915.4542856228119         544.5767                            1594.2604
     915.5281037081911         531.4255                            1581.3752
     915.6019217935705         -154.94571                            1442.117
     915.6757398789498         -140.59247                            1443.7439
     915.749557964329         531.2171                            1593.5138
     915.8233760497084         -149.06117                            1447.5713
     915.8971941350876         -149.25407                            1449.393
     915.9710122204668         -149.52943                            1451.016
     916.0448303058462         -152.83208                            1452.4989
     916.1186483912255         -128.54042                            1453.7069
     916.1924664766047         550.58295                            1605.3529
     916.2662845619841         522.94147                            1596.0245
     916.3401026473634         -153.33209                            1458.4645
     916.4139207327427         -150.36238                            1459.9653
     916.4877388181218         -115.65892                            1461.0295
     916.5615569035012         520.42554                            1604.4769
     916.6353749888805         -153.9281                            1464.4808
     916.7091930742597         -110.275185                            1465.4556
     916.7830111596392         512.19696                            1601.6108
     916.8568292450184         -110.25697                            1468.4266
     916.9306473303976         510.509                            1603.2594
     917.0044654157771         -110.389946                            1471.4188
     917.0782835011562         501.69446                            1610.8073
     917.1521015865354         -158.52347                            1475.0719
     917.2259196719149         -52.34589                            1473.6816
